	subject_id	predicate_id	object_id	subject	object	predicate	value
8449	http://purl.obolibrary.org/obo/OBI_0001196	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0001308	cytometric bead array assay measuring epitope specific IP-10 production by T cells	assay measuring epitope specific IP-10 production by T cells	subClassOf	1
8450	http://purl.obolibrary.org/obo/OBI_0003463	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0003459	in vivo assay measuring T cell epitope specific survival after tumor challenge	epitope protection from tumor challenge experiment based on survival	subClassOf	1
8451	http://purl.obolibrary.org/obo/OBI_0003463	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0003461	in vivo assay measuring T cell epitope specific survival after tumor challenge	in vivo assay measuring T cell epitope specific protection from tumor challenge	subClassOf	1
8452	http://purl.obolibrary.org/obo/OBI_0200102	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0200000	regression analysis method	data transformation	subClassOf	1
8453	http://purl.obolibrary.org/obo/OBI_0000664	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000503	BrdU incorporation assay	cell proliferation assay	subClassOf	1
8454	http://purl.obolibrary.org/obo/OBI_0200000	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000011	data transformation	planned process	subClassOf	1
8455	http://purl.obolibrary.org/obo/OBI_0001779	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_1110129	assay measuring epitope specific chemokine (C-X-C motif) ligand 13 production by T cells	assay measuring epitope specific cytokine production by T cells	subClassOf	1
8456	http://purl.obolibrary.org/obo/OBI_0001779	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000070	assay measuring epitope specific chemokine (C-X-C motif) ligand 13 production by T cells	assay	subClassOf	1
8460	http://purl.obolibrary.org/obo/OBI_0003624	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0003635	antibody purification of pig MHC class I protein complex	antibody purification of pig MHC class I protein complex, cattle MHC class I protein complex, and/or human MHC class I protein complex	subClassOf	1
8461	http://purl.obolibrary.org/obo/OBI_0003624	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0003616	antibody purification of pig MHC class I protein complex	antibody purification of MHC class I protein complex	subClassOf	1
8462	http://purl.obolibrary.org/obo/OBI_0002458	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0002438	chromosome conformation capture-on-chip assay	nuclear ligation assay	subClassOf	1
8463	http://purl.obolibrary.org/obo/OBI_0002458	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000459	chromosome conformation capture-on-chip assay	polymerase chain reaction assay	subClassOf	1
8464	http://purl.obolibrary.org/obo/OBI_0002764	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0002039	single-cell ATAC-seq	assay for transposase-accessible chromatin using sequencing	subClassOf	1
8465	http://purl.obolibrary.org/obo/OBI_0001242	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0001416	detection of specific nucleic acids with complementary probes assay measuring epitope specific tumor necrosis factor alpha production by T cells	assay measuring epitope specific tumor necrosis factor alpha production by T cells	subClassOf	1
8466	http://purl.obolibrary.org/obo/OBI_0001242	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0001788	detection of specific nucleic acids with complementary probes assay measuring epitope specific tumor necrosis factor alpha production by T cells	detection of specific nucleic acids with complementary probes assay measuring epitope specific tumor necrosis factor superfamily cytokine production by T cells	subClassOf	1
8467	http://purl.obolibrary.org/obo/OBI_0001242	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000874	detection of specific nucleic acids with complementary probes assay measuring epitope specific tumor necrosis factor alpha production by T cells	detection of specific nucleic acid polymers with complementary probes	subClassOf	1
8468	http://purl.obolibrary.org/obo/OBI_0001263	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0001495	in vivo assay measuring epitope specific helper T cell enhancement of a T cell mediated immune response	in vivo assay measuring epitope specific T cell helper activity	subClassOf	1
8469	http://purl.obolibrary.org/obo/OBI_0001263	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000070	in vivo assay measuring epitope specific helper T cell enhancement of a T cell mediated immune response	assay	subClassOf	1
8470	http://purl.obolibrary.org/obo/OBI_0001610	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0003115	cytometric bead array assay measuring epitope specific intracellular cytokine staining (ICS) IL-23 production by T cells	antigen detection by cytometric bead array assay	subClassOf	1
8471	http://purl.obolibrary.org/obo/OBI_0001610	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0001363	cytometric bead array assay measuring epitope specific intracellular cytokine staining (ICS) IL-23 production by T cells	assay measuring epitope specific interleukin-23 production by T cells	subClassOf	1
8476	http://purl.obolibrary.org/obo/OBI_0001771	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0600031	ELISPOT assay measuring epitope specific vascular endothelial growth factor production by T cells	enzyme-linked immunospot assay	subClassOf	1
8477	http://purl.obolibrary.org/obo/OBI_0001771	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0001570	ELISPOT assay measuring epitope specific vascular endothelial growth factor production by T cells	assay measuring epitope specific vascular endothelial growth factor production by T cells	subClassOf	1
8479	http://purl.obolibrary.org/obo/OBI_0002732	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000070	blood meal assay	assay	subClassOf	1
8481	http://purl.obolibrary.org/obo/OBI_1110154	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000075	ELISA measuring epitope specific interleukin-5 production by T cells	enzyme linked immunosorbent assay	subClassOf	1
8483	http://purl.obolibrary.org/obo/OBI_1110154	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0001230	ELISA measuring epitope specific interleukin-5 production by T cells	assay measuring epitope specific interleukin-5 production by T cells	subClassOf	1
8485	http://purl.obolibrary.org/obo/OBI_0003489	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0003369	Scrub Typhus Detect IgM ELISA kit	assay kit	subClassOf	1
8487	http://purl.obolibrary.org/obo/OBI_0003418	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0003040	antigen specific antibodies in blood assay	blood assay	subClassOf	1
8488	http://purl.obolibrary.org/obo/OBI_0003418	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0002145	antigen specific antibodies in blood assay	antigen specific antibodies assay	subClassOf	1
8489	http://purl.obolibrary.org/obo/OBI_0302912	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0600033	electroporation	cell permeabilization	subClassOf	1
8492	http://purl.obolibrary.org/obo/OBI_0002600	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000659	collecting specimen with swab	specimen collection process	subClassOf	1
8493	http://purl.obolibrary.org/obo/OBI_0200014	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0200000	split-scale transformation	data transformation	subClassOf	1
8496	http://purl.obolibrary.org/obo/OBI_2100262	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_2100023	24 hour urine protein assay	protein assay	subClassOf	1
8497	http://purl.obolibrary.org/obo/OBI_2100262	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0003043	24 hour urine protein assay	urine assay	subClassOf	1
8499	http://purl.obolibrary.org/obo/OBI_0001228	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0001495	in vivo assay measuring epitope specific helper T cell enhancement of a B cell mediated immune response	in vivo assay measuring epitope specific T cell helper activity	subClassOf	1
8500	http://purl.obolibrary.org/obo/OBI_0001228	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000070	in vivo assay measuring epitope specific helper T cell enhancement of a B cell mediated immune response	assay	subClassOf	1
8501	http://purl.obolibrary.org/obo/OBI_0002598	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000415	inverse polymerase chain reaction	polymerase chain reaction	subClassOf	1
8504	http://purl.obolibrary.org/obo/OBI_0003282	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0003235	lung microbiology assay	lung assay	subClassOf	1
8505	http://purl.obolibrary.org/obo/OBI_0003282	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0003498	lung microbiology assay	organism detection assay	subClassOf	1
8509	http://purl.obolibrary.org/obo/OBI_2100154	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_2100017	comprehensive metabolic panel venous blood human alkaline phosphatase assay	alkaline phosphatase (human) assay	subClassOf	1
8511	http://purl.obolibrary.org/obo/OBI_0003618	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0003617	antibody purification of HLA protein complex with A2 serotype	antibody purification of human MHC class I protein complex	subClassOf	1
8512	http://purl.obolibrary.org/obo/OBI_0003618	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0003620	antibody purification of HLA protein complex with A2 serotype	antibody purification of HLA protein complex with A2 serotype and/or HLA protein complex with A28 serotype	subClassOf	1
8514	http://purl.obolibrary.org/obo/OBI_0001923	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0600047	protein sequencing by tandem mass spectrometry assay	sequencing assay	subClassOf	1
8515	http://purl.obolibrary.org/obo/OBI_0001923	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000470	protein sequencing by tandem mass spectrometry assay	mass spectrometry assay	subClassOf	1
8519	http://purl.obolibrary.org/obo/OBI_0001558	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0001990	radioactivity detection assay measuring half life to determine direct binding of a cell-bound-MHC:ligand complex	assay measuring the half life of a MHC:ligand complex	subClassOf	1
8520	http://purl.obolibrary.org/obo/OBI_0001558	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0001491	radioactivity detection assay measuring half life to determine direct binding of a cell-bound-MHC:ligand complex	binding assay using radioactivity detection	subClassOf	1
8525	http://purl.obolibrary.org/obo/OBI_0001726	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0001703	quenching assay measuring binding of a B cell epitope:antibody complex	assay measuring qualitative binding of a B cell epitope:antibody complex	subClassOf	1
8526	http://purl.obolibrary.org/obo/OBI_0001726	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0001635	quenching assay measuring binding of a B cell epitope:antibody complex	antibody binding detection by fluorescence quenching	subClassOf	1
8529	http://purl.obolibrary.org/obo/OBI_0001315	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000075	ELISA measuring epitope specific chemokine (C-C motif) ligand 1 production by T cells	enzyme linked immunosorbent assay	subClassOf	1
8531	http://purl.obolibrary.org/obo/OBI_0001315	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0001276	ELISA measuring epitope specific chemokine (C-C motif) ligand 1 production by T cells	assay measuring epitope specific chemokine (C-C motif) ligand 1 production by T cells	subClassOf	1
8533	http://purl.obolibrary.org/obo/OBI_0001774	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_1110129	assay measuring epitope specific chemokine (C-C motif) ligand 21 production by T cells	assay measuring epitope specific cytokine production by T cells	subClassOf	1
8534	http://purl.obolibrary.org/obo/OBI_0001774	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000070	assay measuring epitope specific chemokine (C-C motif) ligand 21 production by T cells	assay	subClassOf	1
8535	http://purl.obolibrary.org/obo/OBI_0001247	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000435	genotyping by high throughput sequencing assay	genotyping assay	subClassOf	1
8536	http://purl.obolibrary.org/obo/MMO_0000660	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000424	serial analysis of gene expression assay	transcription profiling assay	subClassOf	1
8537	http://purl.obolibrary.org/obo/OBI_0200163	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/APOLLO_SV_00000796	false discovery rate correction method	dataset creating	subClassOf	1
8538	http://purl.obolibrary.org/obo/OBI_0200163	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0200089	false discovery rate correction method	multiple testing correction method	subClassOf	1
8541	http://purl.obolibrary.org/obo/OBI_0001697	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0001698	in vivo assay measuring B cell epitope specific treatment of disease	assay measuring B cell epitope specific in vivo activity	subClassOf	1
8542	http://purl.obolibrary.org/obo/OBI_0001697	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0001190	in vivo assay measuring B cell epitope specific treatment of disease	epitope treatment experiment	subClassOf	1
8544	http://purl.obolibrary.org/obo/OBI_2100082	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_2100022	liver evaluation venous blood albumin assay	albumin assay	subClassOf	1
8545	http://purl.obolibrary.org/obo/OBI_0001260	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000075	ELISA measuring epitope specific interleukin-3 production by T cells	enzyme linked immunosorbent assay	subClassOf	1
8547	http://purl.obolibrary.org/obo/OBI_0001260	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0001406	ELISA measuring epitope specific interleukin-3 production by T cells	assay measuring epitope specific interleukin-3 production by T cells	subClassOf	1
